facility_name,mfl_code,support_period,programs,mechanism_name,attribution_id
Chalani Medical Clinic,16183,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Fredie Msena Community Health Centre,11751,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kakoneni Dispensary,11452,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Madunguni Dispensary,11534,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Gahaleni Dispensary,11380,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Sokoke Dispensary,11802,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Adc Danisa Dispensary,11196,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Vipingo Rural Demonstration Health Centre,11881,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kanamai Health Care,11454,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Madamani Dispensary,11532,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Chasimba Health Centre,11282,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Dida Dispensary,11305,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Sabaki Dispensary,11761,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Bomani Dispensary,11255,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Tsangatsini Dispensary,11859,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Rea Vipingo Dispensary,11755,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Baricho Dispensary (Malindi),11248,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kokotoni Dispensary,17017,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Dagamra Dispensary,11297,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Dagamra Medical Clinic,16186,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mgamboni Dispensary,11601,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
St Marys Msabaha Catholic Dispensary,11654,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Jilore Dispensary,11433,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mtondia Medical Clinic,11668,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Watamu (SDA) Dispensary,11893,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Bamba Sub-District Hospital,11237,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Rabai Rural Health Demonstration Centre,11748,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Baolala Dispensary,11244,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Giriama Mission Dispensary,11392,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Maweni Community Health Care,18302,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Sosoni Dispensary,11805,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kadaina Community Dispensary,11445,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kizingo Health Centre,11497,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Takaungu Dispensary,11836,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Junju Dispensary,11444,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Lenga Dispensary,11517,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mtepeni Dispensary,11666,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Chakama Dispensary,11276,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Midoina Dispensary,11609,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mwawesa Medical Clinic,11696,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kadzinuni Dispensary,11447,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Bwagamoyo Dispensary,11266,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Matsangoni Model Health Centre,11580,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Ganda Dispensary,11382,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mtwapa Health Centre,11672,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Jaribuni Dispensary,11430,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kinarani Dispensary,11481,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Matolani Dispensary,11578,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Union Medical,11869,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Muryachakwe Dispensary,11653,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Pingilikani Dispensary,11738,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mtondia Dispensary,11667,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Cowdray Dispensary,11293,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mission Medical Clinic (Bahari),11623,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Viragoni Dispensary,17689,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Kombeni Dispensary,11498,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mijomboni Dispensary,11610,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Ganze Health Centre,11383,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Vitengeni Health Centre,11883,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Ribe Dispensary,11756,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Msumarini Dispensary,11659,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mwangatini Dispensary,11689,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Gotani Model Health Centre,11404,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Ngerenya Dispensary,11713,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Dzikunze Dispensary,11359,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Marikebuni Dispensary,11571,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Mizijini Dispensary,11625,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
St Theresa Dispensary,11826,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Ziani Dispensary,18374,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Garashi Dispensary,11384,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Bombi Dispensary,11256,"Q1, Q2","MCH, FPRH, NUTRITION, WASH",Afya Pwani,2045424
Namakat Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Samburu Beyond Zero Mobile Clinic,20984,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lodokejek Catholic Dispensary,15047,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Karebur Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Ledero Dispensary,15017,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Namelok Medical Clinic,15297,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Archers Post Health Centre,14212,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Logorate Dispensary,20720,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Napak Dispensary,20638,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
GSU Dispensary (Kibish),14540,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lobei Health Centre,18737,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nairimirimo Dispensary,17280,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Oromodei Dispensary,15444,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kiltamany Dispensary,19945,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Longewan Dispensary,15076,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Sereolipi Health Centre,15547,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lochoredome dispensary,21348,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Loltulelei Friends Dispensary,14504,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Baawa Community Dispensary,17273,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Swari Model Health Centre,15693,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kekorisogol Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Todonyang Dispensary,15731,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Ngutuk-Engiron Dispensary,15355,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokwatubwa (PAG) Dispensary,16697,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kaakong Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kokuro Health Centre,14975,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lpartuk Dispensary,17276,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lochoralomala dispensary,21347,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Katilu Sub County Hospital,14818,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokapel Dispensary,15056,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Intrepids Dispensary,14576,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lochoremeyan Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Loruth Dispensary,15092,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kanaodon Dispensary,14682,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kangakipur Dispensary,14686,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Juluk Dispensary,14601,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
NYS Dispensary (Kirimun),15379,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lodungokwe Health Centre,15048,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kopeeto Dispensary,14989,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Locheremoit Dispensary,15043,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nakwamoru Health Centre,15292,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Wamba Health Centre,15768,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokipetotarengan dispensary,21330,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Naibor Keju Dispensary,20718,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Morijo Catholic Dispensary,15221,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Samburu County Referral Hospital,15126,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Maralal Catholic Dispensary,15125,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Loyapat Dispensary,15098,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lopur Dispensary (Turkana South),15083,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Maralal Medical Clinic,16322,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Napusimoru Dispensary,15309,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nadapal Primary Health Care Programme,15274,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
West Gate Dispensary,15780,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Catholic Hospital Wamba,15769,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Sopa Lodge Dispensary,17809,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Al -Arbrar Medical Clinic,17185,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Natuntun dispensary,21308,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Samburu Lodge Dispensary,15524,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Koyasa Dispensary,14996,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Community Medical and Lab Services Clinic,14395,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Ngilai Dispensary,14459,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lomil Dispensary,15072,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Ndonyo Nasipa Dispensary,19946,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nkaroni Dispensary,19942,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kaapus Dispensary,20001,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Sirata Oirobi Dispensary,15590,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kaitese Dispensary,17477,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
St Bridgit Kalemunyang Dispensary,14661,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Reliance Medical Clinic,17806,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Suguta Marmar Health Centre,15682,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Marte Parleu Dispensary,20747,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kangalita Dispensary,17476,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nameyana Dispensary,15298,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
lolkunono Dispensary,20721,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokwar Dispensary (Turkana South),22001,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lorengippi Dispensary,15085,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lorogon Dispensary,15088,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kaikor Sub County Hospital,14643,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kaesegoletom dispensary,21350,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Times Medical Clinic,16319,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Barsaloi Catholic Dispensary,14236,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lolgese Dispensary,20719,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Napeililim Dispensary,15308,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Muruangai Dispensary,17277,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lkiloriti Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Meyan Dispensary,20192,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kasuroi Dispensary,14813,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Maralal GK Prison Dispensary,14526,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lkuroto Dispensary,17145,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nakabosan Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kibish Dispensary,14854,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Katir Dispensary,15284,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokiriama Dispensary,15061,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lorugum Community Unit,20826,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nakorimunyen dispensary,21349,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Ndonyo Wasin Dispensary,15327,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Korinyang Dispensary,22000,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokamarinyang Dispensary,15054,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
St Elizabeth Lorugum Health Centre,15089,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lolkuniyani Dispensary,20743,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kirimun GK Dispensary,14515,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Sopel Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Loperot Dispensary,17246,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Turkwel Health Centre (Loima),15754,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Suguta Marmar Catholic Dispensary,15681,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Baraka Medical Clinic (Samburu East),16670,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Porro Health Centre,15468,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Moruese dispensary,21307,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Sasakechoke dispensary,21309,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kapelibok Dispensary,14700,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Alpha Medical Clinic,16321,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Barsaloi GK Dispensary,14237,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Napeikar Dispensary,18070,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nkutuk Elmuget Dispensary,17785,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Namoruputh (PAG) Health Centre,15299,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nadapal Dispensary,15273,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokaburu Dispensary,17196,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nile Medical Clinic,19479,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lochorekuyen Dispensary,17480,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kabulokor Dispensary,20840,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Remot Dispensary,20745,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lchakwai Dispensary,20764,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lerrata Dispensary,15028,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kakalel Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Seketet Dispensary,15543,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
County Medicare Ltd (Maralal Nursing Home),18812,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Urum Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kalemngorok Dispensary,14660,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Angata Nanyokie Dispensary,17274,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Nasiger Dispensary,18355,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lomeleku Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Wima Medical Clinic (Samburu East),19947,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kainuk Health Centre,14645,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Ekicheles Dispensary,21389,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lesidai Dispensary,17275,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokichar (RCEA) Health Centre,15057,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Pims Medical Clinic,16320,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lochwaangikamatak Dispensary,15045,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kagitankori Dispensary,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Loosuk Health Centre,15079,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kisima Health Centre,14943,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Opiroi Dispensary,15442,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Loroo dispensary,21306,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Kaputir Dispensary,14796,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lokichar Sub County Hospital,,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Lolmolog Dispensary,17189,"Q1, Q2","FPRH, MCH, Nutrition",AFYA TIMIZA,2045428
Mogotio Catholic Dispensary,15198,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Total Dispensary,16403,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Sumeiyon Dispensary,15684,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Ng'Endalel Dispensary,17097,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Keturwo Dispensary,14843,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kokwo Dispensary,14976,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
St Joseph Nursing Home,16409,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Neema Highway Medical Home,20147,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Mungetho Dispensary,20618,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Sandai Dispensary,15527,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kaptiony Dispensary,14785,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Tiloi Dispensary,14243,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Sirata Dispensary,17350,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Bossei Dispensary,14270,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kampi Samaki Health Centre,14677,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Ayatya Dispensary,14889,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Marigat Catholic Mission,15137,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Koitebes Dispensary,14968,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kasisit Dispensary,14810,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Bartabwa Dispensary,14241,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Bararget Dispensary,17302,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kuresoi Health Centre,16683,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Tirimionin Dispensary,15729,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Cheberen Dispensary,14292,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kapturo Dispensary (Bartabwa),14793,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
TIAN DISPENSARY,20004,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kipsogon Dispensary,17099,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kapluk Dispensary,14743,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kisanana Health Centre,14940,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
PCEA Mau-Summit Health Centre,17878,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kimalel Health Centre,14867,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Maji Moto Dispensary,15112,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Loboi Dispensary,15042,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kapkombe Dispensary,20353,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Likwon Dispensary,15036,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Molo South Dispensary,15214,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Waseges Dispensary,17096,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kapkuikui Dispensary,21245,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kimugul Dispensary (Baringo North),14881,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Poi Dispensary,15465,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Kiptagich Model Health Centre,14924,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
Dentomed Clinic,14402,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
St Martin De Porres (Static),15651,Q2,"FPRH,MCH,Nutrition",Afya Uzazi,2045430
